ticker,segment,revenue,share,class,fiscal_year,filing_url,method
ADM,Nutrition,7512000000.0,0.09411175144074167,neutral,2025,https://www.sec.gov/Archives/edgar/data/7084/000000708426000011/,xbrl
ATO,DistributionSegment,4422355000.0,0.9403753757106207,exposed,2025,https://www.sec.gov/Archives/edgar/data/731802/000073180225000056/,xbrl
ATO,PipelineandStorageSegment,280400000.0,0.05962462428937931,exposed,2025,https://www.sec.gov/Archives/edgar/data/731802/000073180225000056/,xbrl
ADP,EmployerServicesSegment,13883100000.0,0.6748049675553504,neutral,2025,https://www.sec.gov/Archives/edgar/data/8670/000000867025000037/,xbrl
ADP,ProfessionalEmployeeOrganizationServicesSegment,6690400000.0,0.32519503244464965,neutral,2025,https://www.sec.gov/Archives/edgar/data/8670/000000867025000037/,xbrl
AZO,AutoPartsLocations,18938717000.0,1.0,exposed,2025,https://www.sec.gov/Archives/edgar/data/866787/000110465925102611/,xbrl
AVY,MaterialsGroupSegment,6093300000.0,0.6880808537067359,neutral,2025,https://www.sec.gov/Archives/edgar/data/8818/000000881826000015/,xbrl
AVY,SolutionsGroupSegment,2762200000.0,0.31191914629326406,neutral,2025,https://www.sec.gov/Archives/edgar/data/8818/000000881826000015/,xbrl
AXON,PlatformSolutions,265946000.0,0.0478399991941101,neutral,2025,https://www.sec.gov/Archives/edgar/data/1069183/000162828026011360/,xbrl
AXON,PersonalSensors,397035000.0,0.0714210933047818,neutral,2025,https://www.sec.gov/Archives/edgar/data/1069183/000162828026011360/,xbrl
AXON,TASERDevicesProfessional,913883000.0,0.16439488461383484,neutral,2025,https://www.sec.gov/Archives/edgar/data/1069183/000162828026011360/,xbrl
AXON,SoftwareAndServices,1202672000.0,0.21634402288727328,neutral,2025,https://www.sec.gov/Archives/edgar/data/1069183/000162828026011360/,xbrl
AXON,Service,1202672000.0,0.21634402288727328,neutral,2025,https://www.sec.gov/Archives/edgar/data/1069183/000162828026011360/,xbrl
AXON,Product,1576864000.0,0.2836559771127267,neutral,2025,https://www.sec.gov/Archives/edgar/data/1069183/000162828026011360/,xbrl
BKR,Product,18216000000.0,0.6568348177261746,exposed,2025,https://www.sec.gov/Archives/edgar/data/1701605/000170160526000007/,xbrl
BKR,Service,9517000000.0,0.3431651822738254,exposed,2025,https://www.sec.gov/Archives/edgar/data/1701605/000170160526000007/,xbrl
BALL,MetalBeveragePackagingEurope,3983000000.0,0.32040865577990507,neutral,2025,https://www.sec.gov/Archives/edgar/data/9389/000110465926017410/,xbrl
BALL,MetalBeveragePackagingNorthAndCentralAmerica,6286000000.0,0.5056713056069504,neutral,2025,https://www.sec.gov/Archives/edgar/data/9389/000110465926017410/,xbrl
BALL,MetalBeveragePackagingSouthAmerica,2162000000.0,0.17392003861314456,neutral,2025,https://www.sec.gov/Archives/edgar/data/9389/000110465926017410/,xbrl
BBY,DomesticSegment,38278000000.0,0.9181358086877264,neutral,2026,https://www.sec.gov/Archives/edgar/data/764478/000076447826000009/,xbrl
BBY,InternationalSegment,3413000000.0,0.08186419131227363,neutral,2026,https://www.sec.gov/Archives/edgar/data/764478/000076447826000009/,xbrl
BA,Service,14107000000.0,0.15768530006818463,exposed,2025,https://www.sec.gov/Archives/edgar/data/12927/000162828026004357/,xbrl
BA,Product,75356000000.0,0.8423146999318154,exposed,2025,https://www.sec.gov/Archives/edgar/data/12927/000162828026004357/,xbrl
BKNG,Advertisingandotherrevenues,1194000000.0,0.04435858379462793,neutral,2025,https://www.sec.gov/Archives/edgar/data/1075531/000107553126000009/,xbrl
BKNG,MerchantRevenue,17755000000.0,0.6596203142995133,neutral,2025,https://www.sec.gov/Archives/edgar/data/1075531/000107553126000009/,xbrl
BKNG,AgencyRevenue,7968000000.0,0.29602110190585873,neutral,2025,https://www.sec.gov/Archives/edgar/data/1075531/000107553126000009/,xbrl
BR,DistributionRevenue,2062000000.0,0.2993090634616501,neutral,2025,https://www.sec.gov/Archives/edgar/data/1383312/000162828025037656/,xbrl
BR,EventDrivenRevenue,319300000.0,0.04634790686872206,neutral,2025,https://www.sec.gov/Archives/edgar/data/1383312/000162828025037656/,xbrl
BR,RecurringFeeRevenue,4507900000.0,0.6543430296696279,neutral,2025,https://www.sec.gov/Archives/edgar/data/1383312/000162828025037656/,xbrl
BF-B,Nonbrandedandbulk,33000000.0,0.00840122199592668,neutral,2026,https://www.sec.gov/Archives/edgar/data/14693/000001469326000024/,xbrl
BF-B,ReadyToDrink,542000000.0,0.1379837067209776,neutral,2026,https://www.sec.gov/Archives/edgar/data/14693/000001469326000024/,xbrl
BF-B,Restofportfolio,201000000.0,0.051171079429735235,neutral,2026,https://www.sec.gov/Archives/edgar/data/14693/000001469326000024/,xbrl
BF-B,Tequila,251000000.0,0.06390020366598778,neutral,2026,https://www.sec.gov/Archives/edgar/data/14693/000001469326000024/,xbrl
BF-B,Whiskey,2901000000.0,0.7385437881873728,neutral,2026,https://www.sec.gov/Archives/edgar/data/14693/000001469326000024/,xbrl
BLDR,SpecialtyBuildingProductsAndServices,4068074000.0,0.2678013918836062,beneficiary,2025,https://www.sec.gov/Archives/edgar/data/1316835/000119312526054643/,xbrl
BLDR,LumberAndLumberSheetGoods,3875868000.0,0.2551484671019084,neutral,2025,https://www.sec.gov/Archives/edgar/data/1316835/000119312526054643/,xbrl
BLDR,WindowsDoorsAndMillwork,3836204000.0,0.2525373851973828,beneficiary,2025,https://www.sec.gov/Archives/edgar/data/1316835/000119312526054643/,xbrl
BLDR,ManufacturedProducts,3410492000.0,0.22451275581710262,neutral,2025,https://www.sec.gov/Archives/edgar/data/1316835/000119312526054643/,xbrl
BG,MillingProducts,1545000000.0,0.021968178134197842,neutral,2025,https://www.sec.gov/Archives/edgar/data/1996862/000162828026009842/,xbrl
BG,SoftseedProcessingAndRefining,11252000000.0,0.1599908999132648,neutral,2025,https://www.sec.gov/Archives/edgar/data/1996862/000162828026009842/,xbrl
BG,GrainMerchandising,16583000000.0,0.23579177864039016,neutral,2025,https://www.sec.gov/Archives/edgar/data/1996862/000162828026009842/,xbrl
BG,SoybeanProcessingAndRefining,36313000000.0,0.5163303900240299,neutral,2025,https://www.sec.gov/Archives/edgar/data/1996862/000162828026009842/,xbrl
BG,OtherProducts,3000000.0,4.2656656571257946e-05,neutral,2025,https://www.sec.gov/Archives/edgar/data/1996862/000162828026009842/,xbrl
BG,OtherOilseedsProcessingAndRefining,4633000000.0,0.06587609663154602,neutral,2025,https://www.sec.gov/Archives/edgar/data/1996862/000162828026009842/,xbrl
CHRW,Sourcing,1408959000.0,0.08679723839989532,neutral,2025,https://www.sec.gov/Archives/edgar/data/1043277/000104327726000009/,xbrl
CHRW,TransportationCustomersFreight,14823804000.0,0.9132027616001047,exposed,2025,https://www.sec.gov/Archives/edgar/data/1043277/000104327726000009/,xbrl
CCL,CruisePassengerTicket,17419000000.0,0.654333045340145,neutral,2025,https://www.sec.gov/Archives/edgar/data/815097/000081509726000007/,xbrl
CCL,CruiseOnboardAndOther,9202000000.0,0.345666954659855,neutral,2025,https://www.sec.gov/Archives/edgar/data/815097/000081509726000007/,xbrl
CARR,Service,2574000000.0,0.11836115326251896,beneficiary,2025,https://www.sec.gov/Archives/edgar/data/1783180/000178318026000008/,xbrl
CARR,Product,19173000000.0,0.881638846737481,beneficiary,2025,https://www.sec.gov/Archives/edgar/data/1783180/000178318026000008/,xbrl
CVNA,UsedVehicleSales,14537000000.0,0.7153331365023128,exposed,2025,https://www.sec.gov/Archives/edgar/data/1690820/000169082026000009/,xbrl
CVNA,WholesaleSalesAndRevenues,4052000000.0,0.1993898238362366,exposed,2025,https://www.sec.gov/Archives/edgar/data/1690820/000169082026000009/,xbrl
CVNA,ProductAndServiceOther,1733000000.0,0.08527703966145064,neutral,2025,https://www.sec.gov/Archives/edgar/data/1690820/000169082026000009/,xbrl
CASY,ReportableSegment,17561101000.0,1.0,neutral,2026,https://www.sec.gov/Archives/edgar/data/726958/000072695826000046/,xbrl
CAT,MachineryPowerEnergy,63980000000.0,0.9466037372945302,neutral,2025,https://www.sec.gov/Archives/edgar/data/18230/000001823026000008/,xbrl
CAT,FinancialProducts,3609000000.0,0.05339626270546983,neutral,2025,https://www.sec.gov/Archives/edgar/data/18230/000001823026000008/,xbrl
CNP,EnergyProductsOrServices,216000000.0,0.023084321898044245,neutral,2025,https://www.sec.gov/Archives/edgar/data/1130310/000113031026000008/,xbrl
CNP,WholesaleElectricSales,19000000.0,0.002030565352142781,electricity_generation,2025,https://www.sec.gov/Archives/edgar/data/1130310/000113031026000008/,xbrl
CNP,RetailGasSales,4266000000.0,0.45591535748637385,exposed,2025,https://www.sec.gov/Archives/edgar/data/1130310/000113031026000008/,xbrl
CNP,ElectricDelivery,4109000000.0,0.4391364753660361,neutral,2025,https://www.sec.gov/Archives/edgar/data/1130310/000113031026000008/,xbrl
CNP,RetailElectricSales,736000000.0,0.07865768943037298,electricity_generation,2025,https://www.sec.gov/Archives/edgar/data/1130310/000113031026000008/,xbrl
CNP,GasTransportationandProcessing,11000000.0,0.001175590467030031,exposed,2025,https://www.sec.gov/Archives/edgar/data/1130310/000113031026000008/,xbrl
CF,Urea,1781000000.0,0.25141163184641446,neutral,2025,https://www.sec.gov/Archives/edgar/data/1324404/000132440426000007/,xbrl
CF,Ammonia,2176000000.0,0.3071710897797854,neutral,2025,https://www.sec.gov/Archives/edgar/data/1324404/000132440426000007/,xbrl
CF,OtherProducts,545000000.0,0.07693393562958781,neutral,2025,https://www.sec.gov/Archives/edgar/data/1324404/000132440426000007/,xbrl
CF,AmmoniumNitrateSegment,421000000.0,0.05942970073404856,neutral,2025,https://www.sec.gov/Archives/edgar/data/1324404/000132440426000007/,xbrl
CF,UAN,2161000000.0,0.3050536420101638,neutral,2025,https://www.sec.gov/Archives/edgar/data/1324404/000132440426000007/,xbrl
CMG,DeliveryService,59550000.0,0.004993459029863569,neutral,2025,https://www.sec.gov/Archives/edgar/data/1058090/000105809026000009/,xbrl
CMG,FoodAndBeverage,11866051000.0,0.9950065409701364,neutral,2025,https://www.sec.gov/Archives/edgar/data/1058090/000105809026000009/,xbrl
CHD,SpecialtyProductsDivision,299000000.0,0.0482009285530049,neutral,2025,https://www.sec.gov/Archives/edgar/data/313927/000119312526048139/,xbrl
CHD,ConsolidatingReclassification,0.0,0.0,neutral,2025,https://www.sec.gov/Archives/edgar/data/313927/000119312526048139/,xbrl
CHD,ConsumerDomestic,4774800000.0,0.7697317513541398,neutral,2025,https://www.sec.gov/Archives/edgar/data/313927/000119312526048139/,xbrl
CHD,ConsumerInternational,1129400000.0,0.1820673200928553,neutral,2025,https://www.sec.gov/Archives/edgar/data/313927/000119312526048139/,xbrl
CTAS,UniformRentalAndFacilityServicesSegment,7976073000.0,0.7713668648546868,neutral,2025,https://www.sec.gov/Archives/edgar/data/723254/000072325425000017/,xbrl
CTAS,OtherProductsAndServices,2364108000.0,0.22863313514531322,neutral,2025,https://www.sec.gov/Archives/edgar/data/723254/000072325425000017/,xbrl
CLX,Lifestyle,1303000000.0,0.18440418907444098,neutral,2025,https://www.sec.gov/Archives/edgar/data/21076/000002107625000039/,xbrl
CLX,International,1065000000.0,0.1507217662043589,neutral,2025,https://www.sec.gov/Archives/edgar/data/21076/000002107625000039/,xbrl
CLX,Household,2001000000.0,0.28318709312199264,neutral,2025,https://www.sec.gov/Archives/edgar/data/21076/000002107625000039/,xbrl
CLX,HealthAndWellness,2697000000.0,0.38168695159920746,neutral,2025,https://www.sec.gov/Archives/edgar/data/21076/000002107625000039/,xbrl
CMS,NorthStarCleanEnergy,408000000.0,0.047780770582035365,beneficiary,2025,https://www.sec.gov/Archives/edgar/data/811156/000081115626000004/,xbrl
CMS,ElectricUtility,5638000000.0,0.6602646679939103,electricity_generation,2025,https://www.sec.gov/Archives/edgar/data/811156/000081115626000004/,xbrl
CMS,GasUtility,2493000000.0,0.29195456142405435,exposed,2025,https://www.sec.gov/Archives/edgar/data/811156/000081115626000004/,xbrl
KO,ConcentrateOperations,28462000000.0,0.5936880749254292,neutral,2025,https://www.sec.gov/Archives/edgar/data/21344/000162828026010047/,xbrl
KO,FinishedProductOperations,19479000000.0,0.4063119250745708,neutral,2025,https://www.sec.gov/Archives/edgar/data/21344/000162828026010047/,xbrl
CL,OralPersonalAndHomeCare,15769000000.0,0.7736728485918948,neutral,2025,https://www.sec.gov/Archives/edgar/data/21665/000002166526000006/,xbrl
CL,PetNutrition,4613000000.0,0.2263271514081052,neutral,2025,https://www.sec.gov/Archives/edgar/data/21665/000002166526000006/,xbrl
FIX,ElectricalSegment,2427896000.0,0.2667536546431572,beneficiary,2025,https://www.sec.gov/Archives/edgar/data/1035983/000110465926017530/,xbrl
FIX,MechanicalSegment,6673745000.0,0.7332463453568427,beneficiary,2025,https://www.sec.gov/Archives/edgar/data/1035983/000110465926017530/,xbrl
COP,AsiaPacificOperatingSegment,1770000000.0,0.030044812601846823,exposed,2025,https://www.sec.gov/Archives/edgar/data/1163165/000116316526000009/,xbrl
COP,LowerFortyEightSegment,41395000000.0,0.7026582020640956,exposed,2025,https://www.sec.gov/Archives/edgar/data/1163165/000116316526000009/,xbrl
COP,AlaskaSegment,5638000000.0,0.09570206409560021,exposed,2025,https://www.sec.gov/Archives/edgar/data/1163165/000116316526000009/,xbrl
COP,CanadaOperatingSegment,3625000000.0,0.06153245518739815,exposed,2025,https://www.sec.gov/Archives/edgar/data/1163165/000116316526000009/,xbrl
COP,EuropeMiddleEastAndNorthAfricaSegment,6484000000.0,0.11006246605105921,exposed,2025,https://www.sec.gov/Archives/edgar/data/1163165/000116316526000009/,xbrl
ED,OilAndGasPurchased,3610000000.0,0.21338219647712495,exposed,2025,https://www.sec.gov/Archives/edgar/data/1047862/000104786226000031/,xbrl
ED,NonUtilityProductsAndServices,3000000.0,0.00017732592505024234,neutral,2025,https://www.sec.gov/Archives/edgar/data/1047862/000104786226000031/,xbrl
ED,Steam,703000000.0,0.04155337510344012,neutral,2025,https://www.sec.gov/Archives/edgar/data/1047862/000104786226000031/,xbrl
ED,Electricity,12602000000.0,0.7448871024943847,electricity_generation,2025,https://www.sec.gov/Archives/edgar/data/1047862/000104786226000031/,xbrl
ED,ProductAndServiceOther,-131000000.0,-0.007743232060527249,neutral,2025,https://www.sec.gov/Archives/edgar/data/1047862/000104786226000031/,xbrl
STZ,Beer,8315200000.0,0.909858846700952,neutral,2026,https://www.sec.gov/Archives/edgar/data/16918/000001691826000011/,xbrl
STZ,ConstellationWinesAndSpirits,823800000.0,0.09014115329904804,neutral,2026,https://www.sec.gov/Archives/edgar/data/16918/000001691826000011/,xbrl
CPRT,Service,3968662000.0,0.854034402721092,neutral,2025,https://www.sec.gov/Archives/edgar/data/900075/000162828025042946/,xbrl
CPRT,Product,678296000.0,0.14596559727890804,neutral,2025,https://www.sec.gov/Archives/edgar/data/900075/000162828025042946/,xbrl
CTVA,CropProtection,7503000000.0,0.43118211597034656,neutral,2025,https://www.sec.gov/Archives/edgar/data/1755672/000175567226000004/,xbrl
CTVA,Seed,9898000000.0,0.5688178840296535,neutral,2025,https://www.sec.gov/Archives/edgar/data/1755672/000175567226000004/,xbrl
COST,FoodandSundries,109564000000.0,0.20098065292480743,neutral,2025,https://www.sec.gov/Archives/edgar/data/909832/000090983225000101/,xbrl
COST,FreshFood,37988000000.0,0.0696839568043115,neutral,2025,https://www.sec.gov/Archives/edgar/data/909832/000090983225000101/,xbrl
COST,Membership,5323000000.0,0.0097643387930228,neutral,2025,https://www.sec.gov/Archives/edgar/data/909832/000090983225000101/,xbrl
COST,NonFoods,71190000000.0,0.1305886302226739,neutral,2025,https://www.sec.gov/Archives/edgar/data/909832/000090983225000101/,xbrl
COST,Other,51170000000.0,0.09386459065169578,neutral,2025,https://www.sec.gov/Archives/edgar/data/909832/000090983225000101/,xbrl
COST,Product,269912000000.0,0.4951178306034886,neutral,2025,https://www.sec.gov/Archives/edgar/data/909832/000090983225000101/,xbrl
CRH,InternationalSolutions,13296000000.0,0.35506182070659864,neutral,2025,https://www.sec.gov/Archives/edgar/data/849395/000162828026009043/,xbrl
CRH,AmericasBuildingSolutions,7122000000.0,0.19018880017090822,neutral,2025,https://www.sec.gov/Archives/edgar/data/849395/000162828026009043/,xbrl
CRH,AmericasMaterialsSolutions,17029000000.0,0.45474937912249314,neutral,2025,https://www.sec.gov/Archives/edgar/data/849395/000162828026009043/,xbrl
CSX,Chemicals,2776000000.0,0.19699120068123757,neutral,2025,https://www.sec.gov/Archives/edgar/data/277948/000027794826000006/,xbrl
CSX,Minerals,832000000.0,0.05904059040590406,neutral,2025,https://www.sec.gov/Archives/edgar/data/277948/000027794826000006/,xbrl
CSX,AgriculturalandFoodProducts,1618000000.0,0.11481691739994324,neutral,2025,https://www.sec.gov/Archives/edgar/data/277948/000027794826000006/,xbrl
CSX,ForestProducts,975000000.0,0.06918819188191883,neutral,2025,https://www.sec.gov/Archives/edgar/data/277948/000027794826000006/,xbrl
CSX,Intermodal,2073000000.0,0.14710474027817202,neutral,2025,https://www.sec.gov/Archives/edgar/data/277948/000027794826000006/,xbrl
CSX,Trucking,816000000.0,0.05790519443655975,neutral,2025,https://www.sec.gov/Archives/edgar/data/277948/000027794826000006/,xbrl
CSX,CoalServices,1900000000.0,0.13482827135963668,exposed,2025,https://www.sec.gov/Archives/edgar/data/277948/000027794826000006/,xbrl
CSX,OtherServices,530000000.0,0.03760999148453023,neutral,2025,https://www.sec.gov/Archives/edgar/data/277948/000027794826000006/,xbrl
CSX,Automotive,1182000000.0,0.08387737723531082,exposed,2025,https://www.sec.gov/Archives/edgar/data/277948/000027794826000006/,xbrl
CSX,Fertilizers,521000000.0,0.036971331251774056,neutral,2025,https://www.sec.gov/Archives/edgar/data/277948/000027794826000006/,xbrl
CSX,MetalsandEquipment,869000000.0,0.061666193585012775,neutral,2025,https://www.sec.gov/Archives/edgar/data/277948/000027794826000006/,xbrl
CMI,Mediumdutytruckandbus,2547000000.0,0.06325121684712427,exposed,2025,https://www.sec.gov/Archives/edgar/data/26172/000002617226000009/,xbrl
CMI,EatonAutomatedTransmissionTechnologies,423000000.0,0.01050461905234926,exposed,2025,https://www.sec.gov/Archives/edgar/data/26172/000002617226000009/,xbrl
CMI,Parts,4073000000.0,0.1011473130028807,neutral,2025,https://www.sec.gov/Archives/edgar/data/26172/000002617226000009/,xbrl
CMI,PSBUPowerGeneration,2229000000.0,0.055354127346776597,neutral,2025,https://www.sec.gov/Archives/edgar/data/26172/000002617226000009/,xbrl
CMI,Generatortechnologies,647000000.0,0.016067348763285985,neutral,2025,https://www.sec.gov/Archives/edgar/data/26172/000002617226000009/,xbrl
CMI,DBUPowerGeneration,4928000000.0,0.12238005364060793,neutral,2025,https://www.sec.gov/Archives/edgar/data/26172/000002617226000009/,xbrl
CMI,Onhighway,7021000000.0,0.17435680937717293,exposed,2025,https://www.sec.gov/Archives/edgar/data/26172/000002617226000009/,xbrl
CMI,DrivetrainAndBrakingSystems,3983000000.0,0.09891228767259362,neutral,2025,https://www.sec.gov/Archives/edgar/data/26172/000002617226000009/,xbrl
CMI,Emissionsolutions,3034000000.0,0.07534518724545544,neutral,2025,https://www.sec.gov/Archives/edgar/data/26172/000002617226000009/,xbrl
CMI,Industrial,1238000000.0,0.030744015098837788,neutral,2025,https://www.sec.gov/Archives/edgar/data/26172/000002617226000009/,xbrl
CMI,AtmusFiltration,0.0,0.0,neutral,2025,https://www.sec.gov/Archives/edgar/data/26172/000002617226000009/,xbrl
CMI,EngineProductLine,1587000000.0,0.03941094665739545,exposed,2025,https://www.sec.gov/Archives/edgar/data/26172/000002617226000009/,xbrl
CMI,Offhighway,1083000000.0,0.02689480480778782,exposed,2025,https://www.sec.gov/Archives/edgar/data/26172/000002617226000009/,xbrl
CMI,EngineComponentsAndSoftware,1203000000.0,0.029874838581503922,neutral,2025,https://www.sec.gov/Archives/edgar/data/26172/000002617226000009/,xbrl
CMI,Heavydutytruck,2544000000.0,0.06317671600278137,exposed,2025,https://www.sec.gov/Archives/edgar/data/26172/000002617226000009/,xbrl
CMI,Lightdutyautomotive,1930000000.0,0.04792887652726731,exposed,2025,https://www.sec.gov/Archives/edgar/data/26172/000002617226000009/,xbrl
CMI,Service,1798000000.0,0.0446508393761796,neutral,2025,https://www.sec.gov/Archives/edgar/data/26172/000002617226000009/,xbrl
DRI,LongHornSteakhouseSegment,3025500000.0,0.317032022801576,neutral,2025,https://www.sec.gov/Archives/edgar/data/940944/000094094425000038/,xbrl
DRI,FineDiningSegment,1304800000.0,0.13672562662419313,neutral,2025,https://www.sec.gov/Archives/edgar/data/940944/000094094425000038/,xbrl
DRI,OliveGardenSegment,5212900000.0,0.5462423505742309,neutral,2025,https://www.sec.gov/Archives/edgar/data/940944/000094094425000038/,xbrl
DECK,HokaBrandSegment,2587330000.0,0.47280519913396496,neutral,2026,https://www.sec.gov/Archives/edgar/data/910521/000162828026037664/,xbrl
DECK,OtherBrandsSegment,146208000.0,0.02671785298163696,neutral,2026,https://www.sec.gov/Archives/edgar/data/910521/000162828026037664/,xbrl
DECK,UGGBrandSegment,2738758000.0,0.5004769478843981,neutral,2026,https://www.sec.gov/Archives/edgar/data/910521/000162828026037664/,xbrl
DE,FinancialService,5451000000.0,0.12013487900559792,neutral,2025,https://www.sec.gov/Archives/edgar/data/315189/000110465925122321/,xbrl
DE,Other,1006000000.0,0.022171287521488076,neutral,2025,https://www.sec.gov/Archives/edgar/data/315189/000110465925122321/,xbrl
DE,Product,38917000000.0,0.8576938334729141,neutral,2025,https://www.sec.gov/Archives/edgar/data/315189/000110465925122321/,xbrl
DAL,Airline,58287000000.0,0.8933147376164786,exposed,2025,https://www.sec.gov/Archives/edgar/data/27904/000002790426000013/,xbrl
DAL,Refinery,6961000000.0,0.10668526238352133,exposed,2025,https://www.sec.gov/Archives/edgar/data/27904/000002790426000013/,xbrl
DVN,OilGasAndNGLSales,11223000000.0,0.6685928750148934,exposed,2025,https://www.sec.gov/Archives/edgar/data/1090012/000119312526056485/,xbrl
DVN,MarketingAndMidstreamRevenues,5563000000.0,0.33140712498510666,exposed,2025,https://www.sec.gov/Archives/edgar/data/1090012/000119312526056485/,xbrl
FANG,OilExplorationandProduction,11621000000.0,0.40944965118737225,exposed,2025,https://www.sec.gov/Archives/edgar/data/1539838/000153983826000010/,xbrl
FANG,OilPurchased,1476000000.0,0.05200479176943133,exposed,2025,https://www.sec.gov/Archives/edgar/data/1539838/000153983826000010/,xbrl
FANG,NaturalGasLiquidsProduction,1432000000.0,0.050454513424001125,exposed,2025,https://www.sec.gov/Archives/edgar/data/1539838/000153983826000010/,xbrl
FANG,NaturalGasProduction,400000000.0,0.01409343950391093,exposed,2025,https://www.sec.gov/Archives/edgar/data/1539838/000153983826000010/,xbrl
FANG,OilNaturalGasAndNaturalGasLiquid,13453000000.0,0.47399760411528435,exposed,2025,https://www.sec.gov/Archives/edgar/data/1539838/000153983826000010/,xbrl
DG,Consumables,35053180000.0,0.8204493318555507,neutral,2026,https://www.sec.gov/Archives/edgar/data/29534/000110465926032325/,xbrl
DG,HomeProducts,2213521000.0,0.05180933157842542,neutral,2026,https://www.sec.gov/Archives/edgar/data/29534/000110465926032325/,xbrl
DG,Seasonal,4327364000.0,0.10128561524220521,neutral,2026,https://www.sec.gov/Archives/edgar/data/29534/000110465926032325/,xbrl
DG,Apparel,1130304000.0,0.026455721323818734,neutral,2026,https://www.sec.gov/Archives/edgar/data/29534/000110465926032325/,xbrl
DLTR,Consumable,9425900000.0,0.48597885098243426,neutral,2026,https://www.sec.gov/Archives/edgar/data/935703/000093570326000025/,xbrl
DLTR,Variety,8860500000.0,0.45682805982769376,neutral,2026,https://www.sec.gov/Archives/edgar/data/935703/000093570326000025/,xbrl
DLTR,Seasonal,1109300000.0,0.05719308918987198,neutral,2026,https://www.sec.gov/Archives/edgar/data/935703/000093570326000025/,xbrl
D,ContractedEnergy,1179000000.0,0.07103693438573236,electricity_generation,2025,https://www.sec.gov/Archives/edgar/data/715957/000119312526063120/,xbrl
D,DominionEnergyVirginia,11840000000.0,0.7133819364945472,electricity_generation,2025,https://www.sec.gov/Archives/edgar/data/715957/000119312526063120/,xbrl
D,DominionEnergySouthCarolina,3578000000.0,0.21558112911972044,electricity_generation,2025,https://www.sec.gov/Archives/edgar/data/715957/000119312526063120/,xbrl
DPZ,USStores,1611761000.0,0.32626780518356907,neutral,2025,https://www.sec.gov/Archives/edgar/data/1286681/000119312526062321/,xbrl
DPZ,InternationalFranchise,338704000.0,0.06856364602871988,neutral,2025,https://www.sec.gov/Archives/edgar/data/1286681/000119312526062321/,xbrl
DPZ,SupplyChain,2989529000.0,0.6051685487877111,neutral,2025,https://www.sec.gov/Archives/edgar/data/1286681/000119312526062321/,xbrl
DASH,ReportableSegment,13717000000.0,1.0,neutral,2025,https://www.sec.gov/Archives/edgar/data/1792789/000179278926000013/,xbrl
DOV,CleanEnergyFuelingSegment,2130507000.0,0.2630806076086292,beneficiary,2025,https://www.sec.gov/Archives/edgar/data/29905/000002990526000009/,xbrl
DOV,PumpsProcessSolutionsSegment,2148670000.0,0.26532342261744896,neutral,2025,https://www.sec.gov/Archives/edgar/data/29905/000002990526000009/,xbrl
DOV,EngineeredProductsSegment,1085844000.0,0.1340828728974767,neutral,2025,https://www.sec.gov/Archives/edgar/data/29905/000002990526000009/,xbrl
DOV,ClimateSustainabilityTechnologiesSegment,1559841000.0,0.1926132690729727,beneficiary,2025,https://www.sec.gov/Archives/edgar/data/29905/000002990526000009/,xbrl
DOV,ImagingIdentificationSegment,1173443000.0,0.14489982780347246,neutral,2025,https://www.sec.gov/Archives/edgar/data/29905/000002990526000009/,xbrl
DOW,PackagingSpecialtyPlastics,19970000000.0,0.508569536761148,neutral,2025,https://www.sec.gov/Archives/edgar/data/1751788/000175178826000018/,xbrl
DOW,IndustrialIntermediatesInfrastructure,11163000000.0,0.2842845137138055,neutral,2025,https://www.sec.gov/Archives/edgar/data/1751788/000175178826000018/,xbrl
DOW,PerformanceMaterialsCoatings,8134000000.0,0.20714594952504647,neutral,2025,https://www.sec.gov/Archives/edgar/data/1751788/000175178826000018/,xbrl
DHI,FinancialServices,841200000.0,0.02358978673284819,neutral,2025,https://www.sec.gov/Archives/edgar/data/882184/000088218425000081/,xbrl
DHI,ForestarGroup,1662400000.0,0.04661871310590446,neutral,2025,https://www.sec.gov/Archives/edgar/data/882184/000088218425000081/,xbrl
DHI,HomeBuildingOps,31515500000.0,0.883789733451114,neutral,2025,https://www.sec.gov/Archives/edgar/data/882184/000088218425000081/,xbrl
DHI,Rental,1640400000.0,0.04600176671013335,neutral,2025,https://www.sec.gov/Archives/edgar/data/882184/000088218425000081/,xbrl
DTE,EnergyTradingSegment,6477000000.0,0.40080445544554455,neutral,2025,https://www.sec.gov/Archives/edgar/data/936340/000093634026000054/,xbrl
DTE,DTEVantageSegment,696000000.0,0.043069306930693066,beneficiary,2025,https://www.sec.gov/Archives/edgar/data/936340/000093634026000054/,xbrl
DTE,ElectricSegment,6935000000.0,0.4291460396039604,electricity_generation,2025,https://www.sec.gov/Archives/edgar/data/936340/000093634026000054/,xbrl
DTE,GasSegment,2052000000.0,0.12698019801980198,exposed,2025,https://www.sec.gov/Archives/edgar/data/936340/000093634026000054/,xbrl
DUK,RetailGas,2782000000.0,0.08597033374536464,exposed,2025,https://www.sec.gov/Archives/edgar/data/1326160/000132616026000014/,xbrl
DUK,WholesaleElectric,2423000000.0,0.07487639060568603,electricity_generation,2025,https://www.sec.gov/Archives/edgar/data/1326160/000132616026000014/,xbrl
DUK,OtherRevenues,1651000000.0,0.05101977750309023,neutral,2025,https://www.sec.gov/Archives/edgar/data/1326160/000132616026000014/,xbrl
