ticker,adsh,ddate,axis,tag,member,revenue,filing_url
FCX,0000831259-26-000012,20251231,BusinessSegments,Revenues,Morenci,2648000000.0,https://www.sec.gov/Archives/edgar/data/831259/000083125926000012/
FCX,0000831259-26-000012,20251231,BusinessSegments,Revenues,GrasbergSegment,8622000000.0,https://www.sec.gov/Archives/edgar/data/831259/000083125926000012/
FCX,0000831259-26-000012,20251231,BusinessSegments,Revenues,RodAndRefiningSegment,6890000000.0,https://www.sec.gov/Archives/edgar/data/831259/000083125926000012/
GRMN,0001193125-26-056028,20251231,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,AviationSegment,987161000.0,https://www.sec.gov/Archives/edgar/data/1121788/000119312526056028/
GRMN,0001193125-26-056028,20251231,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,MarineSegment,1182615000.0,https://www.sec.gov/Archives/edgar/data/1121788/000119312526056028/
GRMN,0001193125-26-056028,20251231,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,OutdoorSegment,2054061000.0,https://www.sec.gov/Archives/edgar/data/1121788/000119312526056028/
GRMN,0001193125-26-056028,20251231,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,AutoOemSegment,664682000.0,https://www.sec.gov/Archives/edgar/data/1121788/000119312526056028/
GRMN,0001193125-26-056028,20251231,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,FitnessSegment,2357000000.0,https://www.sec.gov/Archives/edgar/data/1121788/000119312526056028/
GE,0000040545-26-000008,20251231,ProductOrService,Revenues,Product,13433000000.0,https://www.sec.gov/Archives/edgar/data/40545/000004054526000008/
GE,0000040545-26-000008,20251231,ProductOrService,Revenues,Service,30436000000.0,https://www.sec.gov/Archives/edgar/data/40545/000004054526000008/
GEV,0001996810-26-000015,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,Product,20934000000.0,https://www.sec.gov/Archives/edgar/data/1996810/000199681026000015/
GEV,0001996810-26-000015,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,Service,17134000000.0,https://www.sec.gov/Archives/edgar/data/1996810/000199681026000015/
GNRC,0001437749-26-004568,20251231,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,International,777431000.0,https://www.sec.gov/Archives/edgar/data/1474735/000143774926004568/
GNRC,0001437749-26-004568,20251231,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,Domestic,3470966000.0,https://www.sec.gov/Archives/edgar/data/1474735/000143774926004568/
GD,0000040533-26-000006,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,Service,19529000000.0,https://www.sec.gov/Archives/edgar/data/40533/000004053326000006/
GD,0000040533-26-000006,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,Product,33021000000.0,https://www.sec.gov/Archives/edgar/data/40533/000004053326000006/
GIS,0001193125-25-147079,20250531,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,Yogurt,1391600000.0,https://www.sec.gov/Archives/edgar/data/40704/000119312525147079/
GIS,0001193125-25-147079,20250531,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,Cereal,3078600000.0,https://www.sec.gov/Archives/edgar/data/40704/000119312525147079/
GIS,0001193125-25-147079,20250531,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,PetSegment,2585800000.0,https://www.sec.gov/Archives/edgar/data/40704/000119312525147079/
GIS,0001193125-25-147079,20250531,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,BakingMixesAndIngredients,1940200000.0,https://www.sec.gov/Archives/edgar/data/40704/000119312525147079/
GIS,0001193125-25-147079,20250531,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,Snacks,4187400000.0,https://www.sec.gov/Archives/edgar/data/40704/000119312525147079/
GIS,0001193125-25-147079,20250531,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,Dough,2384200000.0,https://www.sec.gov/Archives/edgar/data/40704/000119312525147079/
GIS,0001193125-25-147079,20250531,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,VegetablesAndOther,381100000.0,https://www.sec.gov/Archives/edgar/data/40704/000119312525147079/
GIS,0001193125-25-147079,20250531,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,ConvenientMeals,2816100000.0,https://www.sec.gov/Archives/edgar/data/40704/000119312525147079/
GIS,0001193125-25-147079,20250531,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,SuperPremiumIceCream,721600000.0,https://www.sec.gov/Archives/edgar/data/40704/000119312525147079/
GM,0001467858-26-000013,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,VehiclesandParts,160511000000.0,https://www.sec.gov/Archives/edgar/data/1467858/000146785826000013/
GM,0001467858-26-000013,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,ServicesandOther,5724000000.0,https://www.sec.gov/Archives/edgar/data/1467858/000146785826000013/
GM,0001467858-26-000013,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,UsedVehicles,1737000000.0,https://www.sec.gov/Archives/edgar/data/1467858/000146785826000013/
GPC,0000040987-26-000003,20251231,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,InternationalAutomotive,5858566000.0,https://www.sec.gov/Archives/edgar/data/40987/000004098726000003/
GPC,0000040987-26-000003,20251231,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,NorthAmericaAutomotive,9520042000.0,https://www.sec.gov/Archives/edgar/data/40987/000004098726000003/
GPC,0000040987-26-000003,20251231,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,IndustrialParts,8921533000.0,https://www.sec.gov/Archives/edgar/data/40987/000004098726000003/
HAL,0000045012-26-000015,20251231,ProductOrService,RevenueFromContractWithCustomerIncludingAssessedTax,Service,15729000000.0,https://www.sec.gov/Archives/edgar/data/45012/000004501226000015/
HAL,0000045012-26-000015,20251231,ProductOrService,RevenueFromContractWithCustomerIncludingAssessedTax,Product,6455000000.0,https://www.sec.gov/Archives/edgar/data/45012/000004501226000015/
HAS,0000046080-26-000011,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,GrowBrands,3479100000.0,https://www.sec.gov/Archives/edgar/data/46080/000004608026000011/
HAS,0000046080-26-000011,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,ReinventBrands,524000000.0,https://www.sec.gov/Archives/edgar/data/46080/000004608026000011/
HAS,0000046080-26-000011,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,OptimizeBrands,698200000.0,https://www.sec.gov/Archives/edgar/data/46080/000004608026000011/
HAS,0000046080-26-000011,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,NonHasbroBrandedFilmTV,0.0,https://www.sec.gov/Archives/edgar/data/46080/000004608026000011/
HSY,0001628280-26-008586,20251231,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,InternationalSegment,941568000.0,https://www.sec.gov/Archives/edgar/data/47111/000162828026008586/
HSY,0001628280-26-008586,20251231,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,NorthAmericaConfectionerySegment,9479709000.0,https://www.sec.gov/Archives/edgar/data/47111/000162828026008586/
HSY,0001628280-26-008586,20251231,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,NorthAmericaSaltySnacksSegment,1271299000.0,https://www.sec.gov/Archives/edgar/data/47111/000162828026008586/
HLT,0001585689-26-000007,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,ManagementServiceBase,376000000.0,https://www.sec.gov/Archives/edgar/data/1585689/000158568926000007/
HLT,0001585689-26-000007,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,ReimbursementRevenue,7085000000.0,https://www.sec.gov/Archives/edgar/data/1585689/000158568926000007/
HLT,0001585689-26-000007,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,ManagementServiceIncentive,313000000.0,https://www.sec.gov/Archives/edgar/data/1585689/000158568926000007/
HLT,0001585689-26-000007,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,HotelOther,252000000.0,https://www.sec.gov/Archives/edgar/data/1585689/000158568926000007/
HLT,0001585689-26-000007,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,Ownership,1233000000.0,https://www.sec.gov/Archives/edgar/data/1585689/000158568926000007/
HLT,0001585689-26-000007,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,Franchiseandlicensingfees,2780000000.0,https://www.sec.gov/Archives/edgar/data/1585689/000158568926000007/
HD,0001628280-26-019436,20260131,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,Product,159029000000.0,https://www.sec.gov/Archives/edgar/data/354950/000162828026019436/
HD,0001628280-26-019436,20260131,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,Service,5654000000.0,https://www.sec.gov/Archives/edgar/data/354950/000162828026019436/
HON,0000773840-26-000013,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,Service,12927000000.0,https://www.sec.gov/Archives/edgar/data/773840/000077384026000013/
HON,0000773840-26-000013,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,Product,24515000000.0,https://www.sec.gov/Archives/edgar/data/773840/000077384026000013/
HRL,0000048465-25-000059,20251031,ProductOrService,RevenueFromContractWithCustomerIncludingAssessedTax,PerishableMeat,8823022000.0,https://www.sec.gov/Archives/edgar/data/48465/000004846525000059/
HRL,0000048465-25-000059,20251031,ProductOrService,RevenueFromContractWithCustomerIncludingAssessedTax,ShelfStable,3283138000.0,https://www.sec.gov/Archives/edgar/data/48465/000004846525000059/
HWM,0000004281-26-000012,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,GasTurbines,944000000.0,https://www.sec.gov/Archives/edgar/data/4281/000000428126000012/
HWM,0000004281-26-000012,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,ProductAndServiceOther,329000000.0,https://www.sec.gov/Archives/edgar/data/4281/000000428126000012/
HWM,0000004281-26-000012,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,CommercialTransportation,1248000000.0,https://www.sec.gov/Archives/edgar/data/4281/000000428126000012/
HWM,0000004281-26-000012,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,AerospaceCommercial,4322000000.0,https://www.sec.gov/Archives/edgar/data/4281/000000428126000012/
HWM,0000004281-26-000012,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,AerospaceDefense,1409000000.0,https://www.sec.gov/Archives/edgar/data/4281/000000428126000012/
HUBB,0001628280-26-007500,20251231,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,UtilitySolutionsSegment,3672300000.0,https://www.sec.gov/Archives/edgar/data/48898/000162828026007500/
HUBB,0001628280-26-007500,20251231,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,ElectricalSegment,2172300000.0,https://www.sec.gov/Archives/edgar/data/48898/000162828026007500/
HII,0001501585-26-000006,20251231,ProductOrService,Revenues,Product,8133000000.0,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000006/
HII,0001501585-26-000006,20251231,ProductOrService,Revenues,Service,4351000000.0,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000006/
IEX,0000832101-26-000003,20251231,BusinessSegments,Revenues,FireAndSafetyDiversifiedProducts,744300000.0,https://www.sec.gov/Archives/edgar/data/832101/000083210126000003/
IEX,0000832101-26-000003,20251231,BusinessSegments,Revenues,FluidAndMeteringTechnologies,1224000000.0,https://www.sec.gov/Archives/edgar/data/832101/000083210126000003/
IEX,0000832101-26-000003,20251231,BusinessSegments,Revenues,HealthAndScienceTechnologies,1495500000.0,https://www.sec.gov/Archives/edgar/data/832101/000083210126000003/
ITW,0000049826-26-000008,20251231,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,FoodEquipmentSegment,2699000000.0,https://www.sec.gov/Archives/edgar/data/49826/000004982626000008/
ITW,0000049826-26-000008,20251231,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,ConstructionProductsSegment,1820000000.0,https://www.sec.gov/Archives/edgar/data/49826/000004982626000008/
ITW,0000049826-26-000008,20251231,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,PolymersAndFluids,1765000000.0,https://www.sec.gov/Archives/edgar/data/49826/000004982626000008/
ITW,0000049826-26-000008,20251231,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,AutomotiveOEMSegment,3288000000.0,https://www.sec.gov/Archives/edgar/data/49826/000004982626000008/
ITW,0000049826-26-000008,20251231,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,SpecialtyProductsSegment,1775000000.0,https://www.sec.gov/Archives/edgar/data/49826/000004982626000008/
ITW,0000049826-26-000008,20251231,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,WeldingSegment,1890000000.0,https://www.sec.gov/Archives/edgar/data/49826/000004982626000008/
ITW,0000049826-26-000008,20251231,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,TestandMeasurementandElectronicsSegment,2825000000.0,https://www.sec.gov/Archives/edgar/data/49826/000004982626000008/
ITW,0000049826-26-000008,20251231,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,PolymersAndFluidsSegment,1765000000.0,https://www.sec.gov/Archives/edgar/data/49826/000004982626000008/
IR,0001628280-26-008617,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,OriginalEquipment,4861800000.0,https://www.sec.gov/Archives/edgar/data/1699150/000162828026008617/
IR,0001628280-26-008617,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,Aftermarket,2789100000.0,https://www.sec.gov/Archives/edgar/data/1699150/000162828026008617/
IFF,0000051253-26-000006,20251231,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,Taste,2481000000.0,https://www.sec.gov/Archives/edgar/data/51253/000005125326000006/
IFF,0000051253-26-000006,20251231,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,FoodIngredients,3278000000.0,https://www.sec.gov/Archives/edgar/data/51253/000005125326000006/
IFF,0000051253-26-000006,20251231,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,PharmaSolutions,369000000.0,https://www.sec.gov/Archives/edgar/data/51253/000005125326000006/
IFF,0000051253-26-000006,20251231,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,Scent,2479000000.0,https://www.sec.gov/Archives/edgar/data/51253/000005125326000006/
IFF,0000051253-26-000006,20251231,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,HealthAndBiosciences,2283000000.0,https://www.sec.gov/Archives/edgar/data/51253/000005125326000006/
IP,0000051434-26-000055,20251231,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,PackagingSolutionsEMEASegment,8451000000.0,https://www.sec.gov/Archives/edgar/data/51434/000005143426000055/
IP,0000051434-26-000055,20251231,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,PackagingSolutionsNorthAmericaSegment,15175000000.0,https://www.sec.gov/Archives/edgar/data/51434/000005143426000055/
JBHT,0001437749-26-005294,20251231,BusinessSegments,RevenueFromContractWithCustomerIncludingAssessedTax,JBI,5975000000.0,https://www.sec.gov/Archives/edgar/data/728535/000143774926005294/
JBHT,0001437749-26-005294,20251231,BusinessSegments,RevenueFromContractWithCustomerIncludingAssessedTax,JBT,734000000.0,https://www.sec.gov/Archives/edgar/data/728535/000143774926005294/
JBHT,0001437749-26-005294,20251231,BusinessSegments,RevenueFromContractWithCustomerIncludingAssessedTax,DCS,3376000000.0,https://www.sec.gov/Archives/edgar/data/728535/000143774926005294/
JBHT,0001437749-26-005294,20251231,BusinessSegments,RevenueFromContractWithCustomerIncludingAssessedTax,FMS,824000000.0,https://www.sec.gov/Archives/edgar/data/728535/000143774926005294/
JBHT,0001437749-26-005294,20251231,BusinessSegments,RevenueFromContractWithCustomerIncludingAssessedTax,ICS,1109000000.0,https://www.sec.gov/Archives/edgar/data/728535/000143774926005294/
J,0001628280-25-053316,20250930,BusinessSegments,RevenueFromContractWithCustomerIncludingAssessedTax,InfrastructureAdvancedFacilities,10764206000.0,https://www.sec.gov/Archives/edgar/data/52988/000162828025053316/
J,0001628280-25-053316,20250930,BusinessSegments,RevenueFromContractWithCustomerIncludingAssessedTax,PAConsulting,1265577000.0,https://www.sec.gov/Archives/edgar/data/52988/000162828025053316/
JCI,0000833444-25-000097,20250930,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,ProductsandSystems,16124000000.0,https://www.sec.gov/Archives/edgar/data/833444/000083344425000097/
JCI,0000833444-25-000097,20250930,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,Service,7472000000.0,https://www.sec.gov/Archives/edgar/data/833444/000083344425000097/
KVUE,0001944048-26-000030,20251231,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,EssentialHealth,4632000000.0,https://www.sec.gov/Archives/edgar/data/1944048/000194404826000030/
KVUE,0001944048-26-000030,20251231,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,SelfCare,6378000000.0,https://www.sec.gov/Archives/edgar/data/1944048/000194404826000030/
KVUE,0001944048-26-000030,20251231,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,SkinHealthAndBeauty,4114000000.0,https://www.sec.gov/Archives/edgar/data/1944048/000194404826000030/
KDP,0001418135-26-000016,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,OtherNetSales,578000000.0,https://www.sec.gov/Archives/edgar/data/1418135/000141813526000016/
KDP,0001418135-26-000016,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,KCupPods,3777000000.0,https://www.sec.gov/Archives/edgar/data/1418135/000141813526000016/
KDP,0001418135-26-000016,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,LRB,11602000000.0,https://www.sec.gov/Archives/edgar/data/1418135/000141813526000016/
KDP,0001418135-26-000016,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,Appliances,646000000.0,https://www.sec.gov/Archives/edgar/data/1418135/000141813526000016/
KMB,0001628280-26-007567,20251231,ProductOrService,Revenues,AdultCareProducts,1947000000.0,https://www.sec.gov/Archives/edgar/data/55785/000162828026007567/
KMB,0001628280-26-007567,20251231,ProductOrService,Revenues,FamilyCare,4056000000.0,https://www.sec.gov/Archives/edgar/data/55785/000162828026007567/
KMB,0001628280-26-007567,20251231,ProductOrService,Revenues,FeminineCareProducts,1706000000.0,https://www.sec.gov/Archives/edgar/data/55785/000162828026007567/
KMB,0001628280-26-007567,20251231,ProductOrService,Revenues,Babyandchildcareproducts,6773000000.0,https://www.sec.gov/Archives/edgar/data/55785/000162828026007567/
KMB,0001628280-26-007567,20251231,ProductOrService,Revenues,Professional,1841000000.0,https://www.sec.gov/Archives/edgar/data/55785/000162828026007567/
KMI,0001506307-26-000011,20251231,ProductOrService,Revenues,Product,7255000000.0,https://www.sec.gov/Archives/edgar/data/1506307/000150630726000011/
KMI,0001506307-26-000011,20251231,ProductOrService,Revenues,ProductAndServiceOther,192000000.0,https://www.sec.gov/Archives/edgar/data/1506307/000150630726000011/
KMI,0001506307-26-000011,20251231,ProductOrService,Revenues,OilAndGasService,9490000000.0,https://www.sec.gov/Archives/edgar/data/1506307/000150630726000011/
KHC,0001637459-26-000009,20251231,BusinessSegments,RevenueFromContractWithCustomerIncludingAssessedTax,NorthAmericaSegment,18586000000.0,https://www.sec.gov/Archives/edgar/data/1637459/000163745926000009/
KHC,0001637459-26-000009,20251231,BusinessSegments,RevenueFromContractWithCustomerIncludingAssessedTax,InternationalSegment,3539000000.0,https://www.sec.gov/Archives/edgar/data/1637459/000163745926000009/
KHC,0001637459-26-000009,20251231,BusinessSegments,RevenueFromContractWithCustomerIncludingAssessedTax,EmergingMarketsSegment,2817000000.0,https://www.sec.gov/Archives/edgar/data/1637459/000163745926000009/
KR,0001104659-26-037723,20260131,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,OtherProduct,1129000000.0,https://www.sec.gov/Archives/edgar/data/56873/000110465926037723/
KR,0001104659-26-037723,20260131,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,NonPerishable,77569000000.0,https://www.sec.gov/Archives/edgar/data/56873/000110465926037723/
KR,0001104659-26-037723,20260131,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,Perishable,37189000000.0,https://www.sec.gov/Archives/edgar/data/56873/000110465926037723/
KR,0001104659-26-037723,20260131,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,SupermarketFuel,13584000000.0,https://www.sec.gov/Archives/edgar/data/56873/000110465926037723/
KR,0001104659-26-037723,20260131,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,Pharmacy,18171000000.0,https://www.sec.gov/Archives/edgar/data/56873/000110465926037723/
LHX,0000202058-26-000015,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,Service,6378000000.0,https://www.sec.gov/Archives/edgar/data/202058/000020205826000015/
LHX,0000202058-26-000015,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,Product,15487000000.0,https://www.sec.gov/Archives/edgar/data/202058/000020205826000015/
LVS,0001300514-26-000013,20251231,ProductOrService,Revenues,Mall,801000000.0,https://www.sec.gov/Archives/edgar/data/1300514/000130051426000013/
LVS,0001300514-26-000013,20251231,ProductOrService,Revenues,Occupancy,1422000000.0,https://www.sec.gov/Archives/edgar/data/1300514/000130051426000013/
LVS,0001300514-26-000013,20251231,ProductOrService,Revenues,Casino,9789000000.0,https://www.sec.gov/Archives/edgar/data/1300514/000130051426000013/
LVS,0001300514-26-000013,20251231,ProductOrService,Revenues,FoodAndBeverage,644000000.0,https://www.sec.gov/Archives/edgar/data/1300514/000130051426000013/
LVS,0001300514-26-000013,20251231,ProductOrService,Revenues,ProductAndServiceOther,361000000.0,https://www.sec.gov/Archives/edgar/data/1300514/000130051426000013/
LDOS,0001336920-26-000030,20251231,BusinessSegments,Revenues,NationalSecurityAndDigitalSegment,7611000000.0,https://www.sec.gov/Archives/edgar/data/1336920/000133692026000030/
LDOS,0001336920-26-000030,20251231,BusinessSegments,Revenues,HealthAndCivilSegment,5069000000.0,https://www.sec.gov/Archives/edgar/data/1336920/000133692026000030/
LDOS,0001336920-26-000030,20251231,BusinessSegments,Revenues,CommercialAndInternationalSegment,2315000000.0,https://www.sec.gov/Archives/edgar/data/1336920/000133692026000030/
LDOS,0001336920-26-000030,20251231,BusinessSegments,Revenues,DefenseSystemsSegment,2179000000.0,https://www.sec.gov/Archives/edgar/data/1336920/000133692026000030/
LEN,0001628280-26-003870,20251130,ProductOrService,Revenues,RealEstateOther,32097245000.0,https://www.sec.gov/Archives/edgar/data/920760/000162828026003870/
LEN,0001628280-26-003870,20251130,ProductOrService,Revenues,Land,130232000.0,https://www.sec.gov/Archives/edgar/data/920760/000162828026003870/
LEN,0001628280-26-003870,20251130,ProductOrService,Revenues,OtherRevenue,1959457000.0,https://www.sec.gov/Archives/edgar/data/920760/000162828026003870/
LII,0001069202-26-000028,20251231,BusinessSegments,Revenues,ResidentialHeatingAndCooling,3343400000.0,https://www.sec.gov/Archives/edgar/data/1069202/000106920226000028/
LII,0001069202-26-000028,20251231,BusinessSegments,Revenues,CommercialHeatingAndCooling,1851900000.0,https://www.sec.gov/Archives/edgar/data/1069202/000106920226000028/
LII,0001069202-26-000028,20251231,BusinessSegments,Revenues,Refrigeration,0.0,https://www.sec.gov/Archives/edgar/data/1069202/000106920226000028/
LIN,0001628280-26-011430,20251231,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,EMEASegment,8549000000.0,https://www.sec.gov/Archives/edgar/data/1707925/000162828026011430/
LIN,0001628280-26-011430,20251231,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,APACSegment,6661000000.0,https://www.sec.gov/Archives/edgar/data/1707925/000162828026011430/
LIN,0001628280-26-011430,20251231,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,AmericasSegment,15208000000.0,https://www.sec.gov/Archives/edgar/data/1707925/000162828026011430/
LIN,0001628280-26-011430,20251231,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,EngineeringSegment,2250000000.0,https://www.sec.gov/Archives/edgar/data/1707925/000162828026011430/
LMT,0001628280-26-004195,20251231,ProductOrService,Revenues,Service,12394000000.0,https://www.sec.gov/Archives/edgar/data/936468/000162828026004195/
LMT,0001628280-26-004195,20251231,ProductOrService,Revenues,Product,62654000000.0,https://www.sec.gov/Archives/edgar/data/936468/000162828026004195/
LOW,0000060667-26-000029,20260131,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,ReportableSegment,84078000000.0,https://www.sec.gov/Archives/edgar/data/60667/000006066726000029/
LULU,0001397187-26-000020,20260131,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,AccessoriesAndOtherCategories,1443249000.0,https://www.sec.gov/Archives/edgar/data/1397187/000139718726000020/
LULU,0001397187-26-000020,20260131,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,MensApparel,2663986000.0,https://www.sec.gov/Archives/edgar/data/1397187/000139718726000020/
LULU,0001397187-26-000020,20260131,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,WomensApparel,6995365000.0,https://www.sec.gov/Archives/edgar/data/1397187/000139718726000020/
MPC,0001510295-26-000009,20251231,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,RenewableDiesel,2830000000.0,https://www.sec.gov/Archives/edgar/data/1510295/000151029526000009/
MPC,0001510295-26-000009,20251231,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,RefiningAndMarketing,124312000000.0,https://www.sec.gov/Archives/edgar/data/1510295/000151029526000009/
MPC,0001510295-26-000009,20251231,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,Midstream,5628000000.0,https://www.sec.gov/Archives/edgar/data/1510295/000151029526000009/
MAR,0001048286-26-000007,20251231,ProductOrService,Revenues,Reimbursements,19204000000.0,https://www.sec.gov/Archives/edgar/data/1048286/000104828626000007/
MAR,0001048286-26-000007,20251231,ProductOrService,Revenues,OwnedLeasedandOther,1679000000.0,https://www.sec.gov/Archives/edgar/data/1048286/000104828626000007/
MAR,0001048286-26-000007,20251231,ProductOrService,Revenues,FeeService,5303000000.0,https://www.sec.gov/Archives/edgar/data/1048286/000104828626000007/
MLM,0001193125-26-059193,20251231,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,ReportableSegments,6150000000.0,https://www.sec.gov/Archives/edgar/data/916076/000119312526059193/
MLM,0001193125-26-059193,20251231,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,BuildingMaterialsBusiness,5709000000.0,https://www.sec.gov/Archives/edgar/data/916076/000119312526059193/
MLM,0001193125-26-059193,20251231,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,BuildingMaterialsBusinessEastGroup,3194000000.0,https://www.sec.gov/Archives/edgar/data/916076/000119312526059193/
MLM,0001193125-26-059193,20251231,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,Specialties,441000000.0,https://www.sec.gov/Archives/edgar/data/916076/000119312526059193/
MLM,0001193125-26-059193,20251231,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,BuildingMaterialsBusinessWestGroup,2515000000.0,https://www.sec.gov/Archives/edgar/data/916076/000119312526059193/
